DATE,tempmin,feelslikemin,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeedmax,sealevelpressure,cloudcover,visibility,severerisk,weather_code
2015-05-13,43.3,38.5,40.1,68.4,0.013,12.5,0,0,30,19.7,1021,76,9.3,,rain
2015-05-14,37.9,37,33.3,56.5,0,0,0,0,26.4,10.3,1028.7,24.9,9.9,,partly-cloudy-day
2015-05-15,41.1,38,42.6,60.6,0.087,16.67,0,0,21,11.2,1022.2,91,9.8,,rain
2015-05-16,55.3,55.3,59.2,79.2,0.193,16.67,0,0,21.3,11.2,1017.7,90.1,8.7,,rain
2015-05-17,57.6,57.6,56.3,70.1,0,0,0,0,19.7,13.5,1020.2,53.5,9.4,,partly-cloudy-day
2015-05-18,57.9,57.9,63,76.8,0.441,33.33,0,0,29.9,16.6,1016.2,82.3,9.4,,rain
2015-05-19,52.9,52.9,56.8,75.3,0.16,20.83,0,0,35.6,21.8,1011.7,71.8,9.7,,rain
2015-05-20,41,33.4,33.2,56.8,0,0,0,0,30.8,22.8,1015.9,79.3,9.9,,partly-cloudy-day
2015-05-21,44,42.7,35.1,50.7,0,0,0,0,19.7,11.4,1013.4,80.4,9.9,,partly-cloudy-day
2015-05-22,45.9,40.6,33.5,46.3,0,0,0,0,36.7,24,1015.3,67.6,9.9,,partly-cloudy-day
2015-05-23,34.8,30,30.7,49.4,0,0,0,0,20.8,14.9,1027.5,16.7,9.9,,clear-day
2015-05-24,47.9,47.9,38.4,38.2,0,0,0,0,23,13.6,1023.4,59.7,9.9,,partly-cloudy-day
2015-05-25,59,59,54,54,0.001,4.17,0,0,35.7,21.2,1018.8,92.8,9.9,,rain
2015-05-26,73,73,62.1,58,0.002,8.33,0,0,26.4,15.9,1017.4,91.2,9.9,,rain
2015-05-27,71.1,71.1,63.3,62.2,0.017,8.33,0,0,29.3,18.1,1015.6,79.7,9.9,,rain
2015-05-28,60.9,60.9,57.1,67.1,0.003,8.33,0,0,31.1,18,1020.5,77.9,9.9,,rain
2015-05-29,52.1,52.1,54.2,64.2,0,0,0,0,15.4,11,1022.8,56.8,9.9,,partly-cloudy-day
2015-05-30,68.1,68.1,65.1,68.1,1.44,29.17,0,0,34.3,19.1,1015.4,79.7,9.5,,rain
2015-05-31,51.2,51.2,54.7,95,0.374,62.5,0,0,32.2,14,1018.8,99.5,8.2,,rain
2015-06-01,50,50,51.8,98.1,0.629,79.17,0,0,26.8,13.5,1019.1,100,4.4,,rain
2015-06-02,50,49.5,50.9,85.5,0.011,4.17,0,0,17.2,9.1,1021,95.2,8.3,,rain
2015-06-03,42.2,42.2,48.3,74.1,0,0,0,0,14.3,9.1,1022.2,45,9.4,,partly-cloudy-day
2015-06-04,48.9,45.5,52.7,67.6,0,0,0,0,18.3,11.2,1020.5,62.6,9.9,,partly-cloudy-day
2015-06-05,62,62,59.3,70.6,0.011,4.17,0,0,21.9,11.1,1015.1,96.1,9.9,,rain
2015-06-06,51.9,51.9,49.7,66.6,0.034,12.5,0,0,24.2,15.9,1017.4,62.8,9.8,,rain
2015-06-07,43,40.4,48.6,62.2,0,0,0,0,33.4,19.4,1016.6,64.1,9.9,,partly-cloudy-day
2015-06-08,66.7,66.7,63,77.4,0.314,37.5,0,0,39.1,23.6,1005.6,96.3,9.6,,rain
2015-06-09,60.2,60.2,63,93.8,1.037,50,0,0,23,17.9,1003.6,96.8,8.3,,rain
2015-06-10,57.7,57.7,60.1,74.4,0.247,16.67,0,0,32.2,17.6,1007.5,60.4,8.7,,rain
2015-06-11,60,60,57.5,70.8,0.108,8.33,0,0,26.4,14.8,1011.5,90.5,9.6,,rain
2015-06-12,57.8,57.8,63,85.7,1.089,33.33,0,0,35.7,15.6,1011.6,88.7,8.9,,rain
2015-06-13,59,59,58.5,76.6,0.011,4.17,0,0,20.8,11.2,1015.6,75.9,9.2,,rain
2015-06-14,57.8,57.8,60.7,76.3,0.169,20.83,0,0,17.4,9,1016,85.5,9.6,,rain
2015-06-15,64.1,64.1,66.6,84.6,0.714,12.5,0,0,19.2,9.1,1012.1,92.9,9,,rain
2015-06-16,66.9,66.9,64.3,80.5,0.315,25,0,0,29.9,19,1011.4,90.8,9.5,,rain
2015-06-17,55.9,55.9,55.8,70.5,0,0,0,0,12.1,8.2,1019.1,59.4,9.9,,partly-cloudy-day
2015-06-18,61.2,61.2,62.9,76.4,0,0,0,0,23.9,12,1013.1,74.6,9.9,,partly-cloudy-day
2015-06-19,56.7,56.7,57.8,74.6,0.001,4.17,0,0,23,13.8,1014.7,82.7,9.8,,rain
2015-06-20,49.5,48.2,57.3,77.8,0,0,0,0,21,14.7,1015,66.1,9.9,,partly-cloudy-day
2015-06-21,66.5,66.5,66.9,85.3,0.472,29.17,0,0,25.7,12.6,1007.2,86.1,9.1,,rain
2015-06-22,61.2,61.2,59.6,67.9,0,0,0,0,19.7,12.4,1013.5,58.9,9.9,,partly-cloudy-day
2015-06-23,64,64,63,68.4,0.092,25,0,0,44.3,27.4,1007.8,79.7,9.8,,rain
2015-06-24,58.4,58.4,52.4,65.9,0,0,0,0,22.4,13.1,1016.7,59.9,9.9,,partly-cloudy-day
2015-06-25,59.9,59.9,54.7,63.9,0,0,0,0,18.8,10.6,1016.3,70.6,9.9,,partly-cloudy-day
2015-06-26,61,61,55.2,64.3,0,0,0,0,19.7,11.3,1016.1,82.1,9.9,,partly-cloudy-day
2015-06-27,55.2,55.2,55.2,82.6,0.662,37.5,0,0,24.9,16.6,1016.4,97.4,8.3,,rain
2015-06-28,54,54,56.9,93.5,1.056,79.17,0,0,25.3,13.7,1006.2,100,7.4,,rain
2015-06-29,56.9,56.9,57.5,85.9,0.086,37.5,0,0,22.1,15.7,1010.5,95.9,8.3,,rain
2015-06-30,56.1,56.1,60.6,90.5,2.516,29.17,0,0,26.4,16.6,1010.9,94.3,9.2,,rain
2015-07-01,62.9,62.9,61.6,84.8,0.628,29.17,0,0,31.1,18.4,1006.9,90,8.6,,rain
2015-07-02,57.5,57.5,52.4,67.3,0.214,4.17,0,0,20.8,12.6,1013.1,56.6,9.9,,rain
2015-07-03,49.8,48.4,50.7,66,0,0,0,0,10.7,6.8,1014.8,49,9.9,,partly-cloudy-day
2015-07-04,60.2,60.2,59.1,75,0,0,0,0,18.3,11.2,1013,87.8,9.9,,partly-cloudy-day
2015-07-05,57.7,57.7,58.9,72,0,0,0,0,15.9,10.2,1018.7,28.2,9.2,,partly-cloudy-day
2015-07-06,57.9,57.9,62.7,74.8,0,0,0,0,19.7,12.3,1018.4,70.3,9.4,,partly-cloudy-day
2015-07-07,71.9,71.9,68.1,72.5,0.234,25,0,0,42.6,15.8,1012.4,71.4,9.5,,rain
2015-07-08,60.2,60.2,60,79.6,0.222,20.83,0,0,22.8,14.7,1015.4,96.9,9.3,,rain
2015-07-09,60.1,60.1,60.9,88,0.286,29.17,0,0,13.9,10.1,1013.5,96.7,8.6,,rain
2015-07-10,59.1,59.1,58.4,74.1,0,0,0,0,21.9,14.7,1016.1,76.7,9.2,,partly-cloudy-day
2015-07-11,57.7,57.7,58.1,67.6,0,0,0,0,16.3,11.4,1018.7,20.8,9.9,,partly-cloudy-day
2015-07-12,60.9,60.9,62.3,71.4,0,0,0,0,12.5,7.7,1016.5,57.2,9.9,,partly-cloudy-day
2015-07-13,63.9,63.9,63.9,70.2,0,0,0,0,17.2,11.2,1010.2,67.8,9.1,,partly-cloudy-day
2015-07-14,66.9,66.9,66.7,81.9,0.402,25,0,0,25.1,11.2,1001.7,85,9.4,,rain
2015-07-15,56.1,56.1,57.1,79.2,0.038,8.33,0,0,28.9,19.3,1009.2,77.1,9.8,,rain
2015-07-16,51,51,52.3,71,0,0,0,0,12.5,10,1018.2,29.8,9.9,,partly-cloudy-day
2015-07-17,53.1,53.1,59.4,76.8,0.003,12.5,0,0,25.5,14.6,1014.9,87.8,9.9,,rain
2015-07-18,71.8,71.8,69.9,78,0.101,16.67,0,0,25.7,14.6,1010.2,85.6,9.6,,rain
2015-07-19,69.2,69.2,70.8,75.7,0.019,4.17,0,0,23,15.8,1007.7,75.3,9.2,,rain
2015-07-20,70.8,70.8,62.9,63.3,0.048,4.17,0,0,22.8,12.4,1006.3,66.9,9.9,,rain
2015-07-21,64.2,64.2,59.7,67.7,0.001,4.17,0,0,29.9,19.3,1003.9,75.5,9.9,,rain
2015-07-22,60.2,60.2,54.4,63.1,0,0,0,0,26.3,18.1,1008.6,48.8,9.9,,partly-cloudy-day
2015-07-23,59.8,59.8,52.3,59,0,0,0,0,24.2,13.9,1012.9,43.3,9.9,,partly-cloudy-day
2015-07-24,55.9,55.9,53.2,60.2,0,0,0,0,19.7,14.8,1014,34.3,9.9,,partly-cloudy-day
2015-07-25,57.7,57.7,59.2,69.8,0.029,12.5,0,0,16.1,13.3,1013.7,77.3,9.7,,rain
2015-07-26,66.7,66.7,66.8,78.7,0.541,16.67,0,0,23,13.6,1012.6,81.8,8.9,,rain
2015-07-27,62.7,62.7,64.7,74.3,0,0,0,0,10.7,10.1,1014.9,29.5,8.8,,partly-cloudy-day
2015-07-28,64.9,64.9,64.9,69.7,0,0,0,0,18.7,12.5,1015.2,49.4,9.9,,partly-cloudy-day
2015-07-29,64,64,63.8,64.3,0,0,0,0,12.8,12.4,1013.5,67,9.9,,partly-cloudy-day
2015-07-30,72.1,72.1,66.1,68.1,0.491,16.67,0,0,24.2,14.8,1009.1,69.9,9.2,,rain
2015-07-31,66.6,66.6,60.6,63.5,0.001,4.17,0,0,20.8,13.7,1009.4,47.4,9.9,,rain
2015-08-01,64,64,59.7,68.3,0.019,12.5,0,0,31,17.1,1008.8,69.5,9.8,,rain
2015-08-02,61,61,57.9,62.4,0,0,0,0,21.8,14.9,1009.6,50.9,9.9,,partly-cloudy-day
2015-08-03,67.8,67.8,62.3,65.5,0.021,8.33,0,0,24.2,15.6,1006.1,85.8,9.9,,rain
2015-08-04,62,62,60.9,77.1,0.068,8.33,0,0,27.5,13.6,1010.5,75,9.9,,rain
2015-08-05,61.9,61.9,57.8,72.1,0.03,4.17,0,0,25.3,16,1013.2,71.5,9.9,,rain
2015-08-06,57.5,57.5,55.5,70.4,0,0,0,0,21.9,13.6,1014.7,60.1,9.9,,partly-cloudy-day
2015-08-07,53.8,53.8,55.2,71,0,0,0,0,14.8,12.6,1014.3,49.5,9.9,,partly-cloudy-day
2015-08-08,55,55,56.4,74.2,0,0,0,0,14.3,10.1,1015.9,63.8,9.9,,partly-cloudy-day
2015-08-09,56.8,56.8,57.3,69.3,0,0,0,0,12.5,7,1016.1,39.9,9.9,,partly-cloudy-day
2015-08-10,59.1,59.1,63,76.1,0.009,25,0,0,27.6,19.3,1012.5,76,9.9,,rain
2015-08-11,68,68,64.9,81.2,0.569,50,0,0,26.4,17.3,1007.3,86.8,8.8,,rain
2015-08-12,64.1,64.1,60.9,76.8,0.039,8.33,0,0,24.6,17,1011.6,76.4,9.9,,rain
2015-08-13,60.1,60.1,55.5,65.8,0.003,8.33,0,0,20.8,13.6,1016.5,68.5,9.9,,rain
2015-08-14,62,62,63.3,73.8,0.423,16.67,0,0,48.3,17.9,1017.6,74,9.7,,rain
2015-08-15,66.8,66.8,67.5,82,0.217,12.5,0,0,19.9,12.5,1018.3,88.3,9.1,,rain
2015-08-16,65.7,65.7,67.1,77,0,0,0,0,10.1,7.9,1018.9,59,9.5,,partly-cloudy-day
2015-08-17,66.6,66.6,66.8,71.8,0,0,0,0,18.3,10.2,1016.9,49.3,9.8,,partly-cloudy-day
2015-08-18,68,68,69.2,80.9,0.05,12.5,0,0,34.4,10.1,1014.3,63.7,9.4,,rain
2015-08-19,69.2,69.2,68.9,75.4,0,0,0,0,27.5,13.7,1013,87.6,9.4,,partly-cloudy-day
2015-08-20,65.9,65.9,68,75.4,0.317,25,0,0,33.7,22.4,1011.3,86.5,9.8,,rain
2015-08-21,61.1,61.1,58.1,73.1,0.004,8.33,0,0,21.9,17.9,1017.2,60.9,9.7,,rain
2015-08-22,59,59,57,73.7,0,0,0,0,13.9,11.1,1020.5,71.3,9.9,,partly-cloudy-day
2015-08-23,56.8,56.8,58.7,75.2,0,0,0,0,13.2,7.7,1015.9,72,9.9,,partly-cloudy-day
2015-08-24,60.3,60.3,61.1,79.5,0.012,4.17,0,0,22.1,12.3,1010.3,73.7,9.7,,rain
2015-08-25,57.8,57.8,57.1,75.2,0,0,0,0,17.3,14.8,1011.7,70,9.8,,partly-cloudy-day
2015-08-26,59,59,55.7,72.3,0.031,8.33,0,0,23,11.2,1015.1,96.5,9.9,,rain
2015-08-27,57.8,57.8,57,83.4,0.138,45.83,0,0,19.7,14.8,1018.5,83.4,8.4,,rain
2015-08-28,54.1,54.1,55.4,77.5,0,0,0,0,12.5,10.1,1021.6,65.7,9.9,,partly-cloudy-day
2015-08-29,54,54,57.6,76,0,0,0,0,19.7,11.1,1020.2,82.3,9.9,,partly-cloudy-day
2015-08-30,64.1,64.1,63.2,78.5,0,0,0,0,18.3,5.8,1017.3,87.1,9.9,,partly-cloudy-day
2015-08-31,61.2,61.2,65.1,79.7,0,0,0,0,31.1,14,1015.6,34.5,8.5,,partly-cloudy-day
2015-09-01,64.1,64.1,66.7,86.4,0,0,0,0,9.6,8,1017.1,62.7,6.5,,partly-cloudy-day
2015-09-02,60.3,60.3,66.9,84.8,0,0,0,0,15.7,9,1015.1,42.7,5.4,,partly-cloudy-day
2015-09-03,65.9,65.9,68.8,83.4,0,0,0,0,17.7,12.4,1012.6,67.9,6,,partly-cloudy-day
2015-09-04,62.9,62.9,63.7,75.1,0,0,0,0,15,10.2,1017.8,37.8,8,,partly-cloudy-day
2015-09-05,65.1,65.1,66.2,75.2,0,0,0,0,16.8,10.1,1021.3,54.8,9.1,,partly-cloudy-day
2015-09-06,63,63,65.8,73.5,0,0,0,0,15.7,7.8,1019.4,27.1,9.6,,partly-cloudy-day
2015-09-07,69.1,69.1,66.3,63.2,0,0,0,0,20.8,13.4,1015.4,31.3,9.8,,partly-cloudy-day
2015-09-08,74.7,74.7,67.2,62,0,0,0,0,17.2,10.2,1013.1,69.3,9.8,,partly-cloudy-day
2015-09-09,69,69,65.8,70.1,0.8,20.83,0,0,40.9,13.5,1010.1,82.9,9.4,,rain
2015-09-10,62.9,62.9,59.8,79,0,0,0,0,11.9,5.8,1012.2,92.9,9.9,,cloudy
2015-09-11,56.8,56.8,56.8,74,0,0,0,0,18.3,11.2,1009.8,66.2,9.8,,partly-cloudy-day
2015-09-12,57.7,57.7,59,90.8,0.293,50,0,0,16.8,7.9,1007.6,96.9,8.9,,rain
2015-09-13,55.1,55.1,55.4,87.3,0.128,29.17,0,0,29.3,18.1,1005.8,100,9,,rain
2015-09-14,54,54,51.6,75,0.531,41.67,0,0,32.2,21.7,1015.5,68,8,,rain
2015-09-15,52,52,54.9,69.4,0,0,0,0,14.3,10.1,1024.9,12,9.9,,clear-day
2015-09-16,54,54,59.1,75.7,0,0,0,0,9.4,5.8,1025.2,39.1,9.8,,partly-cloudy-day
2015-09-17,57.9,57.9,61.4,76.9,0,0,0,0,10.5,5.9,1019.5,34.7,9.3,,partly-cloudy-day
2015-09-18,57.1,57.1,58.5,68.5,0,0,0,0,16.1,9,1014,40.3,9.7,,partly-cloudy-day
2015-09-19,62.9,62.9,59.7,62.6,0.361,20.83,0,0,33.3,16.8,1009,88,9.7,,rain
2015-09-20,51.9,51.9,48.6,70,0,0,0,0,25.3,12.8,1019.1,67.4,9.9,,partly-cloudy-day
2015-09-21,42.1,42.1,46.3,77.1,0,0,0,0,14.5,12.3,1023.5,70.6,9.9,,partly-cloudy-day
2015-09-22,48.2,45.2,46.3,67.3,0,0,0,0,14.5,8.9,1024.4,53,9.9,,partly-cloudy-day
2015-09-23,47,45,49.4,71.9,0,0,0,0,12.5,9.1,1025,6.6,9.9,,clear-day
2015-09-24,51.1,51.1,54.6,75.2,0,0,0,0,14.8,8.1,1026.8,50,9.8,,partly-cloudy-day
2015-09-25,53.2,53.2,53.5,73.4,0,0,0,0,13.4,11,1027.4,87.4,9.9,,partly-cloudy-day
2015-09-26,51.2,51.2,48.7,70.2,0,0,0,0,18.1,11.1,1029.4,86.5,9.9,,partly-cloudy-day
2015-09-27,48.9,46.5,47.4,63.8,0,0,0,0,20.1,12.4,1027.1,50.5,9.9,,partly-cloudy-day
2015-09-28,61,61,60.1,78,0.005,8.33,0,0,21.9,13.5,1020.4,92.2,9.8,,rain
2015-09-29,65.8,65.8,66.9,90.9,1.087,66.67,0,0,18.3,7,1014.3,98,8.1,,rain
2015-09-30,50,50,54.4,91.6,1.829,58.33,0,0,29.9,15.2,1014.4,98,8.3,,rain
2015-10-01,44,39.9,42.1,74.5,0,0,0,0,26.4,12.8,1024,84.2,9.9,,partly-cloudy-day
2015-10-02,39.8,36.4,35.8,65,0,0,0,0,24.2,14.7,1028,90.8,9.9,,cloudy
2015-10-03,39,35.4,37,65.6,0,0,0,0,25.3,16.6,1028.8,92.6,9.9,,cloudy
2015-10-04,47.1,44,40,60.4,0,0,0,0,21.9,12.4,1026.7,84.4,9.9,,partly-cloudy-day
2015-10-05,41.1,38,41.5,68.5,0,0,0,0,13.4,8.9,1022.4,65.6,9.9,,partly-cloudy-day
2015-10-06,52.9,52.9,50,78.7,0,0,0,0,16.6,12.5,1018,97,9.9,,cloudy
2015-10-07,53.9,53.9,52.5,81.7,0.011,4.17,0,0,17.2,10.1,1016.5,92,9.7,,rain
2015-10-08,48.6,47.3,48.3,79.1,0,0,0,0,12.1,9.1,1019.1,83.2,9.2,,partly-cloudy-day
2015-10-09,47.8,44.6,54.1,91.7,1.253,50,0,0,32.7,19.5,1010.8,97.8,7.6,,rain
2015-10-10,39.9,39.2,39.8,77,0,0,0,0,17.7,8.8,1019.6,59.7,9.6,,partly-cloudy-day
2015-10-11,39,39,42.7,68,0,0,0,0,21,14.7,1010.8,39.4,9.9,,partly-cloudy-day
2015-10-12,49.8,49.3,44.2,54,0,0,0,0,26.4,12.5,1005.6,36.4,9.9,,partly-cloudy-day
2015-10-13,56.2,56.2,50.6,71.3,0.279,29.17,0,0,40.3,19,998.2,87.4,9.3,,rain
